quality	40	281094511399157760,1;
finalist	1	
persons	1	
automaker	8	278883823436066816,1;
deals	270	284404211523936258,1;281242402562379776,1;282095016485208064,1;280606462194102273,1;280911467786686464,1;281608812757127168,1;283496237011976192,1;284009867247775744,1;282926486938345472,1;281094511399157760,1;283854350865031168,1;282813492388560896,1;280957269590568960,1;280997534896357376,1;282989661549375489,1;280789925262143488,1;278736905728823296,1;280077480780525569,1;285590520070299648,1;285045940031733761,1;282426693669494784,1;282136540086411265,1;281696641516441600,1;284166151238463489,1;282731472757071872,1;282222934372777985,1;285282997924683777,1;284932702237491200,1;282781280142254080,1;282953716368285698,1;283283585778204673,1;280184183853314048,1;284767115309903872,1;279326318687027200,1;283374686077853696,1;282448587940564992,1;281367472517562368,1;282620055278211072,1;284745208443318272,1;283843022028959744,1;282611410809286656,1;284721066021101568,1;280018345296805889,1;285058028049412096,1;282986129920229377,1;
comparisons	1	
motor	830	284883620475305985,1;281776182272356352,1;278904707257352192,1;282433522000609281,1;281460665460355072,1;284661049720979457,1;281337575543803904,1;283503597994520576,1;280511410897813504,1;285328246084624385,1;284557161017798656,1;281304365019574272,1;279974175047811072,1;278884985639936000,1;
components	1	
robotics	5	
recommend	5	284310305268445184,1;
ceo	13	283986358194819072,1;
civic	2636	284630955610763264,2;278888047448313856,1;280647797060018176,1;284300616438779905,1;284447459009241088,1;285436337472028673,1;279361213031387136,1;280151342457176064,1;283849451926339584,1;282229800440061952,1;282971852509417472,1;283274349908209664,1;285795877417791488,1;284404211523936258,2;285829184377454592,1;283934311059697665,1;280165565350440961,1;283305807204986880,1;279479603729408000,1;283973590741835776,1;285162034172149761,1;281696784118603776,1;280606462194102273,1;283214711124815872,1;279994462678167552,1;283853742674157569,1;281641335402942464,1;281490076209410048,1;281608812757127168,1;283347171426844672,1;278724071141826561,1;280951548572483584,1;283272357643161601,1;282260921689202688,1;285699995636736001,1;285287615849172992,1;283977499841527808,1;282748598125461504,1;278968531981332482,1;284086220370370560,1;281094511399157760,1;279264360398995456,1;282230484124184578,1;281715092234579968,1;285625886475169792,1;284295973314916352,1;281460974093996032,1;280475738321346560,1;282174355960643584,1;282813492388560896,2;281091810279968768,1;285522220036538368,1;279974858727759873,1;283877167882981376,1;285611613237702656,1;283954473104207872,1;284022513112055809,1;280202743677853697,1;284772400107749376,1;281260471653380096,1;283387138945458177,1;279976574223282177,1;280314723189272576,1;280212218598023170,1;283186651226857472,1;284046164775538688,1;281471512245063681,1;280341499630211072,1;282367059038466048,1;283187578147069953,1;282340383273406465,1;284061041967632384,1;282216282215034880,1;280242283385847808,2;282987102961037312,1;285590520070299648,1;278697659630493697,2;280314853225283584,1;284181481427963906,1;285452972098482177,1;284199420029968384,1;285071693087645696,1;282979884605779968,1;280119453163855872,1;285774727610515456,1;281199792623849472,1;285501456725991424,1;282281864369152001,1;281102900040704000,1;282069791932547074,1;284420779049885696,1;280528011957268480,1;284435790455529473,1;283862433297223680,1;281413542773669888,1;280844786762657792,2;282731472757071872,1;284168219017740290,1;282784719458947072,2;283309786995490816,1;280042147946840064,1;283945405014765568,1;283991718519508992,1;280513273160429569,1;281305447158386688,1;285815229932269570,1;282530158739615744,1;281099108352139266,1;285282997924683777,1;285173581091049472,1;282382099825188864,1;279054309663068160,1;280406670725767170,1;283551576629579776,1;280697994498699264,1;281305312957431808,1;283616487703453696,1;284779828220162048,2;282781280142254080,2;280940622381215744,1;285803730371239938,1;281579586867822594,1;282953716368285698,1;282218278682767360,1;281387533894549504,1;284568737309417472,1;279949528008900608,1;285735919837904898,1;283782993162690561,1;279168394748633088,1;283896121917583361,1;284153819955343360,1;281433859973865473,1;281072222892851203,1;281823045251907585,1;280272931144208384,1;282349174555541504,1;280901338529939457,1;285199753548025856,1;283506877940260865,1;279102477075374080,1;280150843355955201,1;285543053165461504,1;282613751226699776,1;285114026202103810,1;282898787511447552,1;282620055278211072,1;282510181282238464,2;281286530826391552,1;284745208443318272,1;280875262567124994,2;280441189856075776,1;284259977793789952,1;279983935222579200,1;283658585932705792,1;279145417961250816,1;281524192682340352,1;279319083491655681,1;285648208540086272,1;285644056170737664,1;281788802945650688,1;284371474972831745,1;285587047224328195,2;284242546274750464,1;282325808054407168,2;280016378134667264,1;282792936117252096,1;280165049446854656,1;280135664169791489,1;281435302789251072,1;280018345296805889,1;280125002236444673,1;285742723007410177,1;285058028049412096,1;283348120509743104,1;284299525886201856,1;279383105360510978,1;284571279070203905,1;282609976378269696,1;282223936798851072,1;280359862272159744,1;282272758522593281,1;284690516329762817,1;282986129920229377,1;282733201426898944,1;
gold	62	281980994570027009,1;283136449593868288,1;284127060320997376,1;279337899143598080,1;282168605578248193,1;
swimming	1	
thorpe	1	279194574201712640,1;
suv	58	279043098284281856,1;280899128156909568,1;278990535283335168,1;285377218761338880,1;278839599059566592,1;279010059772637184,1;281868024938627073,1;279275399815516160,1;
can�t	0	
customers	8	
expectations	3	
workers	2	
centres	0	
funny	25	
spare	18	280119453163855872,1;
california's	2	284466043563417600,1;284570066886995970,1;
hand	21	280202743677853697,1;285339910444040192,1;
plug-in	26	284864620282408960,1;284466043563417600,1;284570066886995970,1;
business	25	
awarded	3	
strategies	0	
mowers	4	283700260516290560,1;283809196212908033,1;279727587721367552,1;
jobs	21	
accessories	40	
words	10	281147095396806656,1;
inverter	5	280527294727061505,1;
launch	32	279823199867387904,1;283468688810717185,1;
services	7	280991306359111681,1;
people	110	280768383291637760,1;285564922237161472,1;284507261999652864,2;284439393656266752,2;282622928359673858,1;279327774106345472,1;285817177708298242,1;282898787511447552,1;284338255107858432,1;284727060210003968,1;283948087905484802,1;283835174494556160,1;
chistmas	0	
cr	48	279164036875186176,1;280331005498376192,1;285514039461814272,1;
battle	41	280658614170038272,1;278729528946343936,1;
marketing	21	280151342457176064,1;280341499630211072,1;280150843355955201,1;280125002236444673,1;
fast	68	284447459009241088,1;283583826641440768,1;280331005498376192,1;282036745015537664,1;285273946620850176,1;281111427027185664,1;
outboards	1	281442725490995200,1;
consumers�	0	
buying	40	282708307616071680,1;
days	63	280367508517683200,1;285802504418111488,1;281453715792211969,1;285687008968445952,1;280839862620405760,1;284226633085358080,1;283512688452190209,1;284599857736470528,1;281476960629166081,1;283891478852411392,1;284690653730992128,1;283875084165332992,1;281096155859910656,1;281017663378034688,1;281142947255304192,1;284962273208987649,1;
lease	129	283934311059697665,1;280606462194102273,2;282926486938345472,1;285381144613097472,1;281094511399157760,1;280272016798543873,1;285093755122491392,1;282813492388560896,1;280957269590568960,1;280997534896357376,2;282532893450973185,1;278736905728823296,1;281799734824431617,1;285045940031733761,1;279982928564469760,1;281696641516441600,1;285282997924683777,1;284932702237491200,1;283085283270987776,1;279787834716594176,1;284767115309903872,1;282448587940564992,1;284721066021101568,1;284299525886201856,1;
interview	8	282036745015537664,1;
god	26	282172342665347072,2;284806197805211650,1;
fleet	6	280991306359111681,1;
instructions	1	
exporting	1	278874692809547779,1;
powered	173	285022007362453505,1;285823178113175552,1;279070763921854465,1;283649987580153857,1;284171687719743488,1;281050018243301377,1;279883330630066177,2;279154482250665984,1;278862336398331904,1;279980567204880384,1;284236309369860096,1;282541009437589505,1;
collaborations	0	
buy	179	281836307611803648,1;284631723176767488,1;280006571881267201,1;281091810279968768,1;283108020601376768,1;280393517405188096,1;280373179208318976,1;280733109190815744,1;279273243960025088,1;280347539419586561,1;284211030287060992,1;282005870760562688,1;281521072136925185,1;284943552889376769,1;281189260755869697,1;282300222837764096,1;280165049446854656,1;282541009437589505,1;283948087905484802,1;279868440838291456,1;285353768416079872,2;
f1	37	284033065964142592,1;283986358194819072,1;283997632467181568,1;
inside	22	
good	364	280738901545594880,1;282207323181686786,1;278755041895133185,1;282433522000609281,1;282462630445215745,1;281460974093996032,1;283425089016442880,1;284625251348914176,1;280511796765392896,1;281199643713490944,1;282086837584019456,1;282987102961037312,1;282309014077968384,2;278963075170828289,1;281469847110561792,1;281072474551111680,1;279107209126899712,1;285763119903551489,1;282282380239175681,1;281187100437647360,1;280454469014138880,1;280398248580100096,2;284568737309417472,1;281253857198231552,1;281214892122439680,1;279373194236944385,1;284705370952302592,1;282459916764053505,1;280583296965021696,1;
launching	127	279853924381503488,1;279871225885495297,1;279895137612603392,1;279856961040826368,1;279867325170212864,1;279855597917196288,1;279856977834827776,1;281687049113849856,1;279857967686352896,1;279863776784834561,1;279861931303632896,1;279854519951695872,1;279864494019203074,1;279934777958735872,1;280424089687035904,1;279862380073197568,1;279857254667280386,1;279858177409941504,1;279859230176055296,1;279898199454535680,1;279881854226673664,1;279858538099122176,1;279880969262092288,1;279866641519632384,1;279876028346798080,1;279860043854270464,1;279863437042016256,1;279887029993631744,1;279885247439581184,1;279852422824865792,1;279888539955625984,1;279864259129774080,1;279862908559691776,1;279933687464882176,1;279868923191644160,1;
recommendations	0	
wish	43	283293413019889664,1;280650502411284480,1;280843184534339586,1;281476960629166081,1;
japanese	44	285452577829695490,1;284338255107858432,1;278848696500760578,1;
uk	34	280991306359111681,1;282005048689561600,1;282168605578248193,1;
won	26	280511410897813504,1;
corpses	0	
n-one	9	284547203752681473,1;
test	114	280178395734753281,1;281823129125388288,1;279994462678167552,1;281737829585928193,1;278813749580804096,1;284179838359728129,1;282532893450973185,1;280799739916738561,1;281741625422667778,1;281133627490836480,1;282576631665672192,1;280309014749908992,1;281689073654059008,1;282180076974505986,1;281632716120793088,1;
solutions	2	284125999162089473,1;
dealers	14	280240504980000768,1;
freed	48	279402852147924992,1;
pro	32	279044095823978497,1;284631723176767488,1;283927864435433472,1;280240504980000768,1;285215327812468736,1;278862336398331904,1;
modelling	0	
guanajuato	3	281215166069231616,1;
searched	2	278883823436066816,1;
ads	17	283829860328161280,1;280906380116893697,1;281134252454723586,1;
external	0	
improving	0	
tests	7	281812756607426561,1;283893634703699968,1;
cr-v	504	283319489037213696,1;279925550515113984,1;281696784118603776,1;283892594512109569,1;282068588205051904,1;278867017224826881,1;280931608842883072,1;281885833986985985,1;282458150945296384,1;280991306359111681,1;282289351185010688,1;285219332592631808,1;283839788249923584,1;281072772321533953,1;283318931173826561,1;283290527355514885,1;280292249487671296,1;280820992455081984,1;285045940031733761,1;281817185817591809,1;283583826641440768,1;285452577829695490,1;283044518859792384,1;284165907943682048,1;282932082152448000,1;280777894119215104,1;284876578243104768,1;281760810177540096,1;281226543915749376,1;279326318687027200,1;282958141325447168,1;283200798601646080,1;282658252804718592,1;282131590841266176,1;283983451521159168,1;282746773603229696,1;285725916431282177,1;280110636732669955,1;282797612762025985,1;285273946620850176,1;280801996439703552,1;284294689488764928,1;281826996265316352,1;282076137943867392,1;
revise	0	
parts	94	284858156847353856,1;278965637877993474,1;282307986490273793,1;284946119820210176,1;282621212885127168,1;278734825358233600,1;279020373553577984,1;282893444207214593,1;280261925286322176,1;279750740279439360,1;
claims	5	
shops	1	
parties	0	
unfollow	2	280151416448905217,1;
colours	1	
child	6	
salon	14	284547203752681473,1;284778364441616384,1;278990535283335168,1;284773725512011776,1;284766440026939396,1;284294689488764928,1;
manuals	30	279983293489876992,1;284676098908901378,1;284259977793789952,1;
windscreen	6	278775069679968256,1;284634868879609857,1;
concept	32	284127060320997376,1;280899128156909568,1;278990535283335168,1;278839599059566592,1;279010059772637184,1;284294689488764928,1;
searching	3	284309676097675264,1;
sponsorship	3	279149340012994561,1;
2012	1013	284630955610763264,1;281487261835591680,1;278766593016725504,2;285758753607921665,1;280280820634247168,1;284404211523936258,1;283934311059697665,1;282095016485208064,1;285802504418111488,1;280606462194102273,1;281608812757127168,1;280160960008822784,1;278917088817598465,1;282926486938345472,1;280412228170158081,1;283854350865031168,2;282813492388560896,1;282289351185010688,1;278944922218950656,1;280997534896357376,1;282989661549375489,1;281687049113849856,1;282223144108969984,1;278951062688395264,2;280789925262143488,1;282532893450973185,1;285516032838365185,1;278736905728823296,1;280799739916738561,1;282086837584019456,1;282340383273406465,1;285590520070299648,1;280373179208318976,1;280009038106869760,1;282049969668636672,1;283950735966748673,1;283278305145262081,1;278883823436066816,1;282136540086411265,1;279982928564469760,1;282276235575427072,1;281696641516441600,1;283769588175491073,1;284166151238463489,1;284165907943682048,1;282222934372777985,1;285282997924683777,1;282663504085913601,1;282382099825188864,1;282932082152448000,1;281305312957431808,1;284932702237491200,1;282781280142254080,1;281780544356900864,1;283085283270987776,1;282953716368285698,1;279787834716594176,2;283374686077853696,1;282448587940564992,1;284597493445050368,1;279440533766696961,1;281367472517562368,1;282180076974505986,1;279732524454920194,1;284745208443318272,1;281158818493235201,1;285058028049412096,1;283124592283906048,1;284299525886201856,1;282986129920229377,1;
vehicles	61	278899342713180160,1;278904707257352192,2;278889082447355904,1;278992200434610179,1;279107665400037376,1;280754261065887744,1;278929449452449794,1;280754261082656768,1;281489434506035200,1;278883823809343488,1;278884985639936000,2;281158818493235201,1;
parade	6	284381537141665792,1;
non	24	
sulev20	3	284864620282408960,1;284466043563417600,1;284570066886995970,1;
india	76	285644362359140352,1;285452577829695490,1;283869798482460673,1;278859027067318272,2;283896121917583361,1;
miss	84	280160960008822784,1;280969789583802368,1;284727827264307200,1;284838363939340289,1;281337005093298177,1;
santa	24	283874173162500096,1;282031023984869377,1;282470985515532288,1;281398879461732352,1;280116240335380480,1;280309014749908992,1;285866282992160768,1;283367727698178048,1;280901338529939457,1;
negative	2	
engine	183	283740790080032768,1;280570198250094593,1;282246330217287680,1;280006571881267201,1;279974858727759873,1;280575776670224385,1;278884671062941696,1;284911915266891776,1;280783478604324865,1;284892445295136768,1;282005870760562688,1;285506839544729600,1;280551189681164288,1;285400622986043394,1;281121799570325504,1;284093497500381185,1;278807730750382080,1;284571279070203905,1;282609976378269696,1;278933224225378304,2;280229197153193985,1;
oils	1	279205480792993793,2;
jersey	8	285332964638867456,1;281807559856373760,1;
street	92	279860840792993792,1;280000796303708160,1;279895137612603392,1;279856961040826368,1;279884349833367552,1;279867325170212864,1;279855597917196288,1;279855564350177280,1;278813749580804096,1;279856977834827776,1;279861931303632896,1;283503597994520576,1;279854519951695872,1;279864494019203074,1;279934777958735872,1;280424089687035904,1;279892826551115776,2;279857254667280386,1;279862266826997760,1;279898199454535680,1;279864045228662784,1;279881854226673664,1;279858538099122176,1;279880969262092288,1;279866641519632384,1;279876028346798080,1;279860043854270464,1;279887029993631744,1;279885247439581184,1;279852422824865792,1;285751038345097217,1;279862908559691776,1;279933687464882176,1;
missing	10	279746961232498688,1;
gas	285	282603034796773376,1;281776182272356352,1;285022007362453505,1;278985296601837568,1;285823178113175552,1;285496102814375936,1;279070763921854465,1;283649987580153857,1;278697659630493697,1;281050018243301377,1;279883330630066177,2;279154482250665984,1;278862336398331904,1;281367472517562368,1;279980567204880384,1;284236309369860096,1;282541009437589505,1;
lyrics	2	
niggas	35	280705128997216257,1;282755333112360960,1;284305301438619649,1;
green	76	284171687719743488,1;281415972949196800,1;
evaluations	0	
breaks	4	
center	280	280738901545594880,1;285802504418111488,1;283096188465598464,1;284302176682135552,1;279976574223282177,1;285104060531609600,1;281456874098921474,1;280756282732978176,1;279456686035570688,1;284125999162089473,1;283020716151029762,1;281483542016442368,2;280086738330865664,1;
