vehicles	15	270151740052107264,1;270980375130537984,1;270164834681757698,1;269030517662437376,1;270980471603744769,1;274032230404337664,1;270149517050015744,1;270134870578167809,1;279112805309902848,1;270149517066780672,1;270211156562563072,1;270980467396857857,1;270149269590249472,1;270147172446638080,1;270151324832759808,1;
soldiers	1	284503138390659072,1;
motors	22	279270555394379777,1;270487464706199552,1;279112805309902848,1;269499873915727872,1;279853391713271808,1;279136945848844288,1;
india	11	280267939226189824,1;280551223218798593,1;266556516889403392,1;277051395499241473,1;271467996541751296,1;266878106751610880,1;
advertisements/	0	
vote	6	260963244703887360,1;
lyrics	1	
news	47	270518599897202688,1;270212171563151360,1;280988458439278592,1;263991163105705985,1;270526689849794560,1;270820920283787264,1;262566538387791874,2;285773345620901889,1;278430957806166016,2;261318017722482688,1;274993929798160384,1;271273339824242688,1;278445032510455808,2;272160505479704576,1;270210091226124288,2;260877114696429568,1;270079493161496577,1;274562562400591873,1;276175557526433793,1;284503138390659072,1;271974576190271489,1;278980037582155778,1;270139698209492993,1;
digital	2	265566418790141952,1;264843225662115840,1;
xfr-s	56	274543167947284481,2;275316962513518593,1;276062466490920961,1;273069717340700673,1;270921956889600000,1;270820920283787264,1;273892090327486464,1;270700394303352832,1;274539887984787458,1;270922508105035777,1;271341009798037505,1;271250437972316160,1;273875891921235968,1;274170923467292672,1;273882330186256385,1;270980375130537984,1;274536683565883392,1;270921659060469760,1;274976515039567873,1;273918640284385281,1;273875238612238336,1;284808060088750080,1;275709016670359552,1;276771857498247168,1;274216322605404161,1;276673186505060352,1;273639337395101697,1;270980471603744769,1;274990544999034881,1;273835358335160320,1;276085027673092098,1;281504316504817664,1;278611860931112960,2;275345274073919488,1;271162873517060096,1;275231725855055872,1;274050815386320896,1;273865779483664384,2;273871401465827328,1;274562562400591873,2;271650549420666880,1;260471483531399168,1;264101141967683584,1;260544745443581952,1;274069987554115585,1;270824313484095488,1;275715563999883264,1;270980467396857857,1;274539372110561280,1;274038429606612992,1;277151857258946561,1;280733102182113280,1;277037579239575553,1;
recalled	1	266651489626374144,1;
damian	12	272294016874332161,1;272148539117817856,1;272160086057684993,1;272160505479704576,1;272147633148141568,1;272205829132935168,1;272145645077409792,1;272145649246535682,1;272394581197332480,1;272144818786942976,1;272161738609283072,1;272145645069017090,1;
xf	73	269161821389324288,2;275975715701280768,1;267335168434520064,1;266617946669989888,1;280296809312702465,1;270262759319564288,1;275100012151726080,1;276769089274380289,1;261035663594504193,1;266566931342057472,1;273241562157285376,1;264122956534411265,1;274200950489640961,2;264288774140346369,1;263677416583610368,1;270475733271445506,1;281422786998706179,1;265192499872673792,1;268352345899954177,1;272678011285950464,1;280664251327184897,1;266651489626374144,1;274649208328429568,1;263680256123224064,1;285261460144263168,1;270612798919290880,1;278192807385120768,1;
forum	2	263567286756069376,1;
china	49	261723495891886080,1;270212171563151360,1;272415816962682880,1;270151740052107264,2;270526689849794560,1;283561349353709568,1;270533115536097280,1;270466849731395585,1;266225867594813440,1;271437801730482177,1;270171012895764481,1;270164834681757698,1;270506221642063875,1;270210091226124288,1;270190709330563073,1;283572493619453952,1;270788447990607872,1;270207876612628481,1;272415821173764096,1;269428118937276418,1;270225699120488448,1;270149517050015744,2;270913931051143168,1;270079493161496577,1;274527867113730048,1;270013001774546944,1;270474284152025088,1;270835550007730177,1;270149517066780672,2;270211156562563072,1;283594366503776259,1;270149269590249472,2;270084526313709568,1;270068210487947265,1;270770529923907584,1;263901996384399360,1;270108911997177857,1;270191518831214592,1;270147172446638080,2;270151324832759808,2;271890992100147201,1;270139698209492993,1;270221248041201665,1;270017597813166080,2;
service	14	278807709762076672,1;272429633016823808,1;276289491604496384,1;283200710508687362,1;276267955090755585,1;277472797020798976,1;281065415516487680,1;282203145663295488,1;283588771734253568,1;266349618298753025,1;
rise	5	266225867594813440,1;269030517662437376,1;279152460587749376,1;260963244703887360,1;
jokes	0	
pricing	0	
f-type	185	259204317200920578,1;279926424335446016,1;280584865727012864,1;265048903659958272,1;276087443588009984,1;273649943921700864,1;280425356358475777,1;274641146892914690,1;274477896171663360,1;280503366210174976,1;281587241451663360,1;279114636362661888,1;280164713906708480,1;274024420643848192,1;276457578320523264,1;274990544999034881,1;273755493946769408,1;279038274859843584,1;267710814524416001,1;281130372723519488,1;280634371084533760,1;274132444909817856,1;263342899855495169,1;265872413303140352,1;281692942127726592,1;273649909029277696,1;276074864052412416,1;273813833011847168,1;279120059597725697,1;268133508071964672,1;282085231182348288,1;259053104169885696,1;263385400746319872,1;
promotion	1	
decade	1	
select	8	263709230371069952,1;266651489626374144,1;
competition	5	270954685010161664,1;
approach	2	264281069216481280,1;
merchandising	0	
callum	4	265495050664964096,1;279005664142053376,1;278164857176608768,1;
executive	4	261466515075891200,1;
safety	5	283561349353709568,1;267335168434520064,1;283572493619453952,1;283594366503776259,1;
review	24	265686211371352064,1;281044787929415681,1;276769089274380289,1;260435597741670400,1;261466515075891200,1;268535272055136257,1;274200950489640961,1;263608424468713472,1;261458235528208384,1;266878106751610880,1;280733102182113280,1;
unaware	0	
thomson	2	262640114872745984,1;262651166851231745,1;
join	5	261939480502620160,1;263994349371662336,1;274617822376779776,1;
wage	1	260963244703887360,1;
nokia	10	272148539117817856,2;272160086057684993,1;272646696603897856,1;272160505479704576,1;272147633148141568,1;272205829132935168,1;272145649246535682,1;272394581197332480,1;272144818786942976,2;272161738609283072,1;
song	9	280584865727012864,1;263980547326496769,1;
africa	1	278838672122576897,1;
director	6	274236337819877376,1;265495050664964096,1;283084758999785472,1;278164857176608768,1;
testing	1	279001616651280384,1;
walpole	0	
announce	3	270770529923907584,1;265434435695034368,1;
cars	63	283561349353709568,1;261481752281874432,1;272394908449505281,1;280425356358475777,1;265859406791602176,1;259705704292708352,1;268155125506379776,1;272478035264028672,1;281909456286130178,1;278701002465611776,1;282127396528848896,1;265080818144264192,1;284192013291778048,1;283259183309144064,1;283572493619453952,1;272395508130127872,1;270207876612628481,1;275827642832404480,1;285144510378409984,1;280879779832545280,1;261837199245471744,1;275998415274520577,1;268401998070702080,1;272395296590426112,1;283594366503776259,1;261838374887895040,1;259628667523698688,1;272394655163904000,1;272395345940582401,1;272678659947651074,1;
phone	2	
opens	9	279001616651280384,1;274527867113730048,1;
mato	17	267919665668435969,1;281759789866942464,1;266133507389132800,1;274608544584716288,1;275667476166086657,1;265940696802947072,1;
