fiat	3255	283909791166906369,1;257980612252680192,1;277454930946699265,1;272465393623392256,1;256668205823700992,1;256848628298174464,1;255673103315783680,3;263462273979387904,1;257093584027791360,1;260188586148769792,1;277606339478441984,1;271581842535235584,1;256450425295876096,1;261604956451254273,3;262043550647189504,1;281147972023099392,1;264811141136527360,1;263863855527116800,1;285181617406889984,3;278013874798751744,1;257279232319832064,1;269493657940422656,1;277430233857159169,1;269887016555118592,1;264500812632453120,1;254063973979283456,1;258343084247642112,1;259844636443553794,1;263103461288181760,1;255945590456868864,1;254203645686595584,1;263656344425488385,1;270705170093072387,1;262633370427744256,1;269647882485915648,1;258278814675791873,1;262275558161924096,1;281794180043378689,1;263405727891206146,1;262156373196959744,1;274437571533238272,1;268844908180291586,1;263310842827780096,1;268119633331109888,1;261982951330435073,3;280921286669123585,2;262872345100832768,1;263309939966107648,2;272392656024379394,1;285527941075574785,1;259039451701972992,1;253297701171630081,1;262178439103139840,1;269137709820420099,1;269782863581425664,1;266792719119171585,1;272499541629083648,1;258174447796764672,1;284265556222308352,3;278628269052551169,1;253428450201845761,1;283299243115020288,1;261048982283878401,1;260318781518262272,1;262894214206070786,2;281467213075066880,1;284130168296062976,1;281532446468628480,1;272067379335417856,1;282523775038259201,1;281561123541630976,1;281465371784015874,1;280038624756641792,1;269621882007994368,1;258604032623521792,1;284150414205665280,1;283869697814978560,1;264783710421913600,1;275682779600142336,1;253832193921658880,1;284776896426831874,1;261408425639030784,1;261602355970183169,1;276638246677655552,2;254912105550073856,1;269859371893268480,1;262930423628300288,1;281364700103581696,3;258883901743849474,1;262981446992543744,1;256082966407688192,1;281558967686156289,1;279437262213742593,2;275751647588794368,1;280816802353778688,1;280873412874878976,1;269570396918009858,1;260112769892880384,1;276933719921659904,1;257254393664122880,1;258374612558163968,1;265189916173037568,1;260153169441587200,1;278245677216169985,1;279181296431943681,1;272288817615085569,1;263371421131091968,1;281793555108864001,2;269219086209261568,1;278967567257837568,1;264079415460388864,1;257550901592604673,1;268463868240609280,1;262983177130352640,1;278036222088196096,1;275249073513181185,1;272025973195689984,1;269886472834916352,1;269853839610499072,1;265975162791424002,1;264448254152937472,1;268472054628638722,1;256034266419449856,1;264489035370733569,1;264473281573306368,1;275792273634107392,1;278211422327029760,1;254586669498503169,1;272860920676483073,1;282531240878436352,1;260435072807739392,1;255749007631077376,1;263273303769243648,1;268288642806591488,1;264484491043676160,1;271548518789967872,1;255776169947959296,1;265053244760399872,1;258742851490435072,1;258338050839564288,1;276627102814580736,1;259750635245821952,1;256081968259813376,1;263439926719291393,1;273854006072328192,2;269165751343132672,1;282982598316265472,1;270737713697800192,3;281145652581396481,1;277009938809761797,1;262857346278105089,1;260355100235689984,1;277918047556222976,1;284316215021817856,1;274574818161074176,1;278433737228832769,1;255817186025824256,1;255795509854359555,3;273812755058933761,1;275311644123467776,1;258754725565054977,1;254238005424963585,1;276118762422403072,1;274508522987864065,1;258867342631645184,1;253257297462190081,1;257190447301136385,1;281482232860913664,2;281380068025057281,4;265804352332111872,1;272412578955804672,1;266918971838693376,1;272585845662445568,1;279003772502564865,1;253757501735067648,1;268397073945227264,1;270368071577919488,1;262161371037302784,1;275028444738375680,2;272639721480548352,1;266325041648640000,1;276228703556603904,1;255362603176579073,1;264913431830867968,1;262998774023073792,1;265193435152125952,1;267010919400345600,1;256336226951516160,1;261122657653772289,1;281073908973715456,1;284840628867723264,2;257237486403727360,1;267267979887124480,2;277038871089410048,1;263328400163348480,1;261329524900376576,1;258218697695588353,1;278914955170963456,1;273569191842430977,1;261645326644019201,1;278684094882275328,1;273737987425189889,1;259572514169171968,1;255205765567102976,3;256114402992988160,1;272682272723984386,1;275196749579182080,1;261917989929095169,1;253625947394277377,4;281053059122081792,1;269396903572168704,1;268955340064829440,1;261603672981663745,1;254559614492889088,1;267334421844217856,1;258565143024250880,1;278084037120245760,2;273605881843814400,1;253591134666891264,1;282101383442878464,1;279202553147834368,1;261910888980836352,2;257239948460191744,1;253713868398931968,1;281538725975040001,1;259703540044410880,1;258939243311804416,1;257866296463613952,1;277303787557888000,1;253127609586696192,1;274186366902992896,1;266787094549110784,1;269659833362423809,1;281231283466694656,1;271642961907949568,1;278979680420368385,1;263695099760898048,1;271922956869980161,1;265260208492785664,1;282935051698712577,2;269107664531898370,1;261757201323016192,1;263350160212516864,1;253259210052206592,2;261306896638676992,2;281840919920115712,1;271635546386866176,1;284864100209659904,1;258705593475411968,1;258898976051453952,1;253835591291129856,1;276045005586591744,1;263720596955877377,1;277062254346772480,2;282253364035735554,1;265371131731652608,2;276243235280678913,1;284052686918275072,1;281910039315365888,1;266707071410532353,2;257910789657227264,2;258283921974890498,1;268192194781904897,1;257611510979899392,1;279223394665385985,1;261038138212896768,1;271575085486317568,2;257887490315272193,1;274275396869046273,1;256353222296485888,1;263263678390992896,1;285164156485787648,1;267740099117207552,1;263237593469161472,2;284813391044943872,1;269915621708414977,1;280242077848190977,2;258965262827659265,1;269615283751223296,2;273236768088797185,1;269779088703647744,1;270586911654019073,1;274642291778531328,1;275952831595433984,1;283093000794537984,2;270514371178938370,1;263609238197248000,1;271621566784229376,1;283886055604756480,2;263781513592705024,1;280456704565579776,1;271880086884585473,1;282269801521487873,1;284752842101772289,1;258611330683121664,1;264368038093156352,1;277420984770887681,1;269453237432750080,1;259069638095294465,1;277401770660098049,1;281191686531600384,1;284254227436548096,2;276440020972351488,1;269527313056681984,1;268120879010050048,1;275745543706271744,1;263315797471006722,1;282223701943005185,1;266282964382523392,1;258210346832117760,1;263319898317533184,1;261125627216801793,1;253775479906127872,2;274561010508124160,2;255206445052731393,1;278196293506060288,1;278372868008583168,1;264480617402601472,1;265413820892188672,1;271670103278485504,1;266329214976933888,1;263981276325883904,1;254277683545001984,1;258281041830244352,3;284083418592055297,1;264235703637012481,1;261163665355575296,1;266644454671278080,1;277044764103278592,4;271559042281910272,1;281137289122439171,2;271451970114572288,1;274978528318070784,1;268809445478371329,1;275982866981199872,1;271390656021278721,1;272102844725882880,1;260485077308436480,3;283099158045401089,1;273231541981806592,1;253888275842994177,1;271313188946055168,1;268382469387083776,1;280790650876743680,1;267247314568093696,1;273958238687481856,1;264103960879697920,1;260433067905265664,1;268561813606653952,1;280062335152971777,1;279756478099902464,1;263457765090025472,1;272545504825593856,1;273201446692986880,1;271682518414143489,1;285164978577760257,3;276073740792627200,1;263756177219932160,1;267004892172926976,1;284466639569817600,1;285492973146341377,1;281308836168597504,1;278674871972667392,1;272990438716223488,1;271378297168998400,1;263670793798557696,1;281830775324815360,1;260155712540389376,1;271190463631986688,1;270914851726061568,1;274889474863951872,1;256133101011472384,1;267166586786414592,1;253625494438805504,2;273881000596082690,1;271996160053485569,2;258876079341715456,1;261390346787889152,1;272257565855977472,1;270495618458345473,3;264772991131459584,1;279386120259764224,1;274608297116577792,1;265354366427492352,1;283101460705718272,1;261807180628500480,1;282553613304332288,1;281079101543034881,1;275777878774398976,2;273971270410964992,1;273717881164939264,1;277731539457028096,1;263450785763954688,1;283919865889296384,1;270608341091352578,1;276439601541939200,1;253340751054897154,1;265523413584592896,1;277770722628227073,1;277756336165502977,1;254352472183803904,1;268095092454207488,1;253910308651925506,1;257846264471908352,1;278940883930476545,1;254219244290580480,1;255897038296858624,1;269200731947560960,1;273794505663213568,2;265862019817803776,2;262948673036627968,1;257922382499565568,1;285862000603566081,1;262711562853294083,1;261164286091612160,1;263231918580051968,1;254286449631965184,1;274271641297637376,1;285794115805925378,2;282155758399942656,1;279907967980142592,1;263299434312499200,1;270984842060120064,3;283204456043147264,1;273891054359552002,2;257840764040650752,1;256435371909459968,4;269436103705112576,1;272115882279444480,1;272426671804661760,1;253265816072617985,1;274660423893143552,1;284230324093861888,2;256811584192651264,1;273618407801380864,1;255761352784740354,1;269223309890179073,1;277430321316757504,1;271594228285583360,1;278577278911410176,1;268603601457401856,1;285828773352448000,1;258983877173981184,1;283954540221452288,4;254671033754329088,1;281090975617658880,1;258941623742889984,1;282521598181916672,3;262404336280272896,1;274313454309998592,1;258929762251202560,1;268385932082814976,1;266356675072643073,1;278119923585282048,1;273675139957276672,1;277515230777602048,1;259401600504840192,1;276877025493540864,1;261028256420077568,2;263320170938908673,2;278083772912652288,2;264371053818703873,1;261715551880097792,1;257667754885279744,1;263005816238530560,1;277747024802222080,1;273704793707524096,1;281820172157874176,1;254028294410878976,1;269182578999828480,1;258728938984062976,1;276606123786780672,1;268001572695465984,1;262619403403800576,1;276880087343841280,1;268851967172960256,1;281406395675467776,1;273906036384079873,1;269091281580470273,1;257881140130611201,1;267081300500967425,1;256024720179347457,1;259046783391522817,1;280902059983769601,1;284419122266247169,1;271156758192476162,1;280426274919432192,1;263349885179396096,1;273655141507420163,1;268759645034790912,1;262923842777923584,1;278733076299931648,1;253137281626537984,1;273811549473370112,1;263694000849027073,2;278220431717187584,2;264000911947493377,1;276710393840291841,1;264146475553009665,1;264049677845020672,1;261849551474941953,1;258541701067599873,1;285727975821938688,3;263107271251345408,1;267983867900735489,2;282062573535391744,2;274523500860039168,1;261412874369507328,1;267334937751982080,1;261704403403292672,2;258800091165491200,1;272852917973811200,4;256110464344391680,1;271999125422235648,1;262909111388217344,1;277074161984237569,2;255862597763600384,1;269841877434519554,1;274600269201932288,1;253814556852367360,1;264121765356265472,1;259885480563335169,1;271291269542719489,1;261232254817296385,1;258691945214394368,1;256011022119350275,1;281888228913598465,2;278212569133629440,1;284683015316180993,1;254101577294569472,1;276522204160745472,1;269047551762771969,1;266278673592745985,1;271994130043924480,1;264023018844585985,1;269592349926121473,1;269164192555220992,1;274642572947910656,1;270161743458729984,1;263287526670868480,1;263301300786188289,1;258598361899360257,1;275747340025999360,1;263491474698686464,2;282819133727440897,1;268305688458043392,1;258535367676948481,1;270973651686416384,2;253353003065675776,1;263665961926791169,1;268992560247218176,1;263729979622297600,2;258596608680275969,1;283604571660640256,1;258233860108726273,2;265272796572180481,1;269554664096296960,1;269927147643211776,1;284783517920022528,2;274588781003284480,1;281550360961769472,1;273583712514498560,1;281542199919923200,1;253280693256335360,1;275752159314845696,1;277089777357033475,1;274197423897841664,1;273855557943820289,1;284151179305443328,1;256119557595475969,1;274959532319444992,1;271658838107774976,1;254782203790233600,1;254673625846775808,1;266319626764447744,1;275675424514768898,1;272600756400566273,2;277070441611403264,1;272091557069463553,2;254571921876869120,1;263418120536981504,1;272739357180452864,1;265651247674175490,1;279064149500256256,1;262225802874208256,1;283684938740551680,1;255020431843672064,1;281051557557071872,1;253713008654696448,1;268325686878564353,1;263957189255913473,1;268874419290652673,2;282048296162295808,1;271254674210955265,1;261213304951820288,1;269078296002691072,1;264776345198944257,1;260276700083019776,3;282710098600673282,3;272982924612206592,1;277393700835950592,1;283146268467920897,1;262975685642031104,1;264036381892964354,1;262612088541827072,1;267010692874391552,1;281723963200118784,1;266196314256191488,1;284379888755040256,1;276692710990159872,1;268161169527803905,1;254215049982377984,2;280920111135748097,1;275674426270433280,1;257002643153645568,1;276343946244943873,1;283685358166749184,1;266838973907881984,1;275046736068751360,1;274288217195442176,1;277185386525114368,2;265921394385244160,1;270461921180934144,1;275921516904980480,1;268902944735379456,1;255778187395620864,1;253344538951831552,1;258226272637956097,1;282989472793112580,1;253141587348045824,1;274637904691736576,1;262924842007941120,1;268387691274575872,1;262583408323076097,1;255028120002904064,1;281241219798032384,1;267127596544823296,1;270719162270232576,1;281236610220175360,1;275733222028111872,2;263643698594717696,2;263208719905603584,2;267394689802596352,1;276825502671581184,1;259113015578882048,1;279270853215141888,1;281386137178759169,1;282166390973157376,2;269583411843325952,1;257664778162540544,1;282070218010923008,1;282193603600740355,1;260164003307859970,2;262943438570389505,1;280501533316108288,1;276914656789032960,3;253883171475714050,1;283303928173572096,1;277852842906251265,1;273794669253623809,1;263077593367060480,1;273922125755203584,2;261859061660794880,1;253936111993376769,1;267356262331740160,1;254511213986324480,1;273995326317285376,1;259289292805926912,2;264891722117566464,3;265015533781524480,1;270249715428388864,1;267259859702001666,1;281855693705846786,1;259053515211673600,1;273804488089927681,1;285396231524597760,1;273859741141315585,1;282166399357558785,1;264024939831635968,2;253515419128840192,1;277004507186081795,1;270912070894096384,1;265664044491501569,1;254531896107737088,1;269702681101205504,1;264421041798012928,1;267100622115975168,1;279260690420731904,1;266656626541465601,1;254381815530397696,1;281790195471380481,1;254312118755659777,1;280869113696514048,1;261918551965847553,1;273088033853669377,1;275345462788231168,1;267107707146874880,1;258671724483186689,1;277488798290563072,1;277162829566590977,2;264510921261584387,1;273818538349826048,1;261113354679111680,1;258628015649615872,1;269459570848575489,1;253760630715211776,1;263325195706707968,2;258432145855496192,1;257381862748606464,4;279239026840584192,1;257871921037848576,1;266787102937735169,1;283725959025274880,1;256891707998752768,1;256426731655811072,1;272133066342936576,1;270912616145231873,2;265273537818931200,1;257225125810810880,1;262365329253097472,1;269563675990437888,1;272391703913168896,1;262762563387928576,1;272141488505380864,1;273039879942848512,1;277179522904907777,1;283797526430248962,3;271659311317532672,1;271469804295184384,1;256530670703214592,1;256050682929479680,1;280066390919102464,1;281021002027261952,2;262770621749006337,1;262372396630151169,1;263098808152498176,4;259259390257926144,1;281202783187771393,1;261191905604415489,1;259315541741809664,1;265755245429272576,1;281966490444513281,1;280497905213788160,1;257798105473380352,1;262083501359259648,1;268789302824165376,1;253548874688495617,1;253242667725647873,1;285352854041022464,1;281059656766459904,1;261956418142359552,2;273673713881325568,1;284542262862548993,1;254034149638287360,1;267593132055605248,1;284901194604871680,1;268626875654471680,1;273982884413591552,1;281709106954387456,1;281848856998735872,1;284975232471691264,2;273800822268252161,1;269393407019978753,1;259069277393543168,1;266861178540662784,2;271036461372035072,1;260143241519845377,1;280502892237045760,1;259089653339144192,1;268032521827139584,1;255451132359499777,1;283313835107041281,1;255391280593506305,1;271327017595711488,1;281193253708128256,1;277354081452961792,1;284487485264908289,1;269227973973012481,1;276421150781894656,1;280491488469716992,1;270830688834580483,1;258378341315395584,1;284795191951515648,1;277304433463943168,1;281463989643399168,1;265436004377296896,1;277149139362541568,1;263518200799567872,1;258182173700542464,1;263727781794439168,1;260557138810769408,1;266910172184707072,1;261274147500478464,1;271244809220550656,1;257602353102999554,2;255293258735947777,1;283832867644112897,2;262880851166101504,2;277427318182539265,1;256103795401052160,2;261489638244503555,1;255460588292018176,1;254217042268393474,1;277084559676420096,1;264417311384027136,2;284351745000345600,1;257171841356009472,1;268082249465999361,1;254946075251707907,1;253701977555468288,1;282520042116091904,1;271247460045824001,2;277120051872690177,1;269065180414103554,1;270584084705710080,2;267333675266502657,1;263356954976591874,1;271895509369761792,1;271629052878671873,1;271087489291272192,1;253151340950323200,1;278490930762362880,1;254509230088933376,1;258695148794437632,1;282027567890956288,3;269909120545615873,1;271581557301579776,3;261107465855324162,1;253915949969833984,1;277016897155911680,1;279259201438642177,1;254192413348864000,1;276369233703739392,1;284455893737799680,2;258882135937671168,1;263347299713961984,1;260132978070544384,1;265486768051208192,1;262638072259289088,1;274207434871029760,2;278550561194930177,1;274012060017389570,1;276031759978729472,1;256101182366433280,1;256496206090481665,1;269940464587788288,2;285215939375542272,1;283320223019446272,1;265821976801714177,1;271745269400477696,1;263013600438919168,1;269626143441813504,2;268810055854456832,1;258556653740376064,1;256020836287401984,1;281329971249684480,1;259415844361224192,1;277783146135691265,1;258412910768963584,3;256834758946979840,1;279097473237143553,1;253252172001730561,1;278343228342796291,2;268679195431952385,1;263391893524725760,2;277978202251595777,1;261168111326228480,1;258995000451399680,3;256827883278970880,1;258890180629499904,3;255455913857646593,1;269529351467446272,1;281093035004157952,1;253181737079803904,1;263300109603860481,1;277101560364937216,1;253340491482030080,1;263026621353689088,1;260557536342732801,1;273129138062249984,1;273655204426170368,1;270641869636136962,1;272485647946747904,1;259006148928237568,1;269202262881099776,1;257422627184984064,1;282089236738478081,1;277258304193966081,1;276396265967853568,1;269206834664054784,1;268847995171258368,1;273064034499166208,1;270574823703470080,1;265998372442365952,1;261219889753243649,1;263405088826089472,1;277012161153363968,1;254240287109545984,1;281220617351622656,1;271593376875438080,3;277284523111219200,1;276832440037801985,1;260920802545897473,1;274067819098947584,1;271990279668645888,1;283941923725643776,3;280551642665996288,1;273009705222279168,1;263291318564966400,1;284550764704198656,1;263863470674542593,1;263087072489914369,1;279275320140517376,2;281705587966894080,1;285547033564180480,2;279282668573700096,2;255946496409747456,1;262146713719042049,1;263612823605739520,1;269674151449591808,1;282496516231417856,1;266514850669277186,1;253965597950484480,1;280978110135009280,1;263401351688626177,1;278534702506328064,1;263126561874665472,1;261308050063904769,2;285737807249555457,1;284423937851547648,1;272185172194103296,1;265595496977006592,1;269153755763720192,1;261780873958027264,1;255357771329966080,4;274551732699291648,1;273194481128439809,1;275665437872779264,1;264017796957097985,1;284403032865767427,1;268477440999960577,1;268841129108193280,1;279171414626553858,1;281548297364180992,1;266955621696430081,1;278822348180828161,1;270267263783944194,1;283569045905743872,1;264419963572453376,1;269571286123032576,3;267262304977031171,1;253608369078808576,1;272781476372832256,1;265280507837812736,1;275666715579392000,1;281449055937257472,1;267266516079222784,1;263541294666768384,1;267277551272067073,1;273210561309835264,1;264361443464462336,1;277096458883313664,1;281481062650105856,2;227613679095521280,1;283004327126253569,1;265946627326484480,1;278728827486740480,1;270244869606342657,1;262941840523804672,1;278212122771591168,1;266871949500747777,1;263000925671657472,1;284469684613550081,1;280330200171048960,1;278900991074635776,1;253552450605289473,1;278572342203002882,1;281796935965364224,1;257468181520723968,1;270968316942774272,1;260298481074335744,1;258396456522760192,1;281605402787999746,1;278456059327307776,4;258193120859156480,1;260416810778759168,1;265924022687133696,1;273817888899600384,1;273943290196418560,1;277870221988081664,1;282120144568856576,1;268432046043586560,1;274124026958454784,1;276406424576344065,1;273799480082587648,1;280119029568516096,1;269496312955801600,1;261807180641103873,1;257844041247514625,1;282595384386281472,1;262978914543091712,1;261797982519844864,3;254246083633500160,1;280848343511494656,1;264202010788786176,1;271216346698764288,1;276897619542945793,1;256115447177560064,1;281766665396568067,1;275676393373851648,1;280513189265936387,1;254201309442502656,1;242259835687682048,1;280511775777095680,1;265985319768322048,1;253264905904476161,2;277734790013272064,1;281756930442153984,1;278509759005614080,1;258274666593013761,1;265582972785274880,1;279011146109956097,1;270055359153074176,1;281764606005874689,1;261755754271346688,1;270605374980247554,1;276405979988520960,1;259382554149396480,3;266397892481273856,2;281058637529612288,1;270955129635762176,2;281801083846811649,1;276927935968071680,1;263796245435400193,1;279242252923043840,1;273213544214974466,3;272030926643548160,1;257951151452995584,1;282505525592199168,1;280658186355236864,1;263344242057965570,1;279378928538361856,1;264476444074328064,1;284682612671381504,1;263602653102215168,2;266858892661760001,1;284173289927090176,1;281539480924614656,1;258387301229527040,1;279757337957380096,1;256435039548624897,1;261938871342882816,1;263089723290046464,1;264012102119849984,1;282330409235271680,1;276645401552105472,1;254557745599115264,3;267328566612606976,2;285807453696819200,1;258569580576911364,1;258183905956491264,1;254624233693540353,2;260105165615558656,1;257780137075027969,1;272039424324403201,2;275578732150927360,2;253953354777124864,1;275191741571792897,2;271214857708261376,3;262067734978908160,1;261004168544804864,1;274910844851212288,1;273736670405357568,1;276599786197614592,1;275951022248181761,1;268467345310244864,1;277243016283029504,1;257606622908649472,1;277361941549305858,1;276945359098486784,3;268136093554184194,1;263437905048006656,1;271287698961072128,1;261536269211947008,1;255842861537456128,1;273185907937517568,1;276926773252464640,1;269727062569390082,1;285064889930756097,1;255187549709008896,1;284256995652022272,2;283453027271188481,1;269602496069120001,1;276401970246479872,1;253997378175135745,1;254794811842904064,3;277638736286740480,1;278523885387915264,2;283363432739254273,3;271476137660665857,1;284220261925003265,4;272421122744664064,1;280142513912819713,1;271941680259817473,1;263350386079973376,1;277323345584848898,1;269877805880336385,1;266247958721351681,1;256045020623282176,1;281867362267955200,1;273564393558638592,1;263686725640003584,1;257643792830713856,1;281741780603523072,1;283040853038071808,1;264009433493958656,1;259006148936626176,1;262234930422112256,1;281466827186507776,1;273661042914099200,1;268373397082349569,2;257552214397186048,1;260567712105897984,1;273802923614547968,1;264023807361155072,1;273678088544587776,1;279378659385700352,1;258691634823327744,2;283642924393168897,1;259313822085574656,2;262971813028577280,1;269138056462860289,2;281550423880527873,2;274942822203944961,1;274307297059168256,1;269410027729715200,1;267572283994935296,1;255415250290106368,1;284034203904008192,1;253091668562161665,1;264459851407687680,1;259242388910919680,1;257243232625389568,1;277074120020205569,1;257110911800709120,1;276739943068479488,1;272501145879068672,1;280303585974157312,1;280685487100919810,1;265829119688835072,1;263894991900921856,2;283539782271905794,1;281023468294787072,1;253263072989429761,2;276262276347088896,1;282163236831363072,1;282678666490695680,1;256796228870889472,1;281631713694724097,3;269967782068776961,1;
giant	8	277062254346772480,1;277074161984237569,1;277041014374547458,1;284173289927090176,1;
brand	15	268844908180291586,1;253297701171630081,1;277303787557888000,1;275777878774398976,1;255490974044790784,1;269702681101205504,1;278509759005614080,1;261938871342882816,1;272039424324403201,1;277361941549305858,1;285064889930756097,1;266986747626405888,1;
ram	4	273674187858661378,1;
$	15	278433737228832769,1;258233860108726273,1;266986747626405888,1;
night	13	256668205823700992,1;253428450201845761,1;261122657653772289,1;270280161247764481,1;260433067905265664,2;259785454801526784,1;258643106742824961,1;253340491482030080,1;
investment	6	281793555108864001,1;265486822568779776,1;
ferrari	29	275311644123467776,1;268955340064829440,1;265371131731652608,1;279223394665385985,1;263609238197248000,1;281191686531600384,1;273906036384079873,1;255028120002904064,1;281848856998735872,1;263727781794439168,1;281796935965364224,1;257951151452995584,1;257643792830713856,2;
court	5	263974419553202176,1;
venture	1	269410027729715200,1;
/	16	277009938809761797,1;264452058399264768,1;266707071410532353,1;271670103278485504,1;255490974044790784,1;257171841356009472,1;
panic	2	281548750336454656,1;281709106954387456,2;
sales/growth	0	
slow	3	278914955170963456,1;253814556852367360,1;
plant	13	263781590373654528,1;263720596955877377,1;258965262827659265,1;263729979622297600,1;283684938740551680,1;263957189255913473,1;264054933324713984,1;278963960160583681,1;282166399357558785,1;
offering	2	278433737228832769,1;
drive	134	255673103315783680,1;261604956451254273,1;269434052673671168,1;262633370427744256,1;280921286669123585,1;281364700103581696,1;279437262213742593,1;270737713697800192,2;255795509854359555,2;275311644123467776,1;281482232860913664,1;268834565030809600,1;255205765567102976,1;253625947394277377,1;282935051698712577,1;268192194781904897,1;257611510979899392,1;283093000794537984,1;263609238197248000,1;274561010508124160,1;258281041830244352,2;260485077308436480,2;285164978577760257,1;281308836168597504,1;274889474863951872,1;253625494438805504,1;270495618458345473,1;279495068124073986,1;285794115805925378,1;270984842060120064,1;284230324093861888,1;283954540221452288,1;282521598181916672,1;253671510114447360,1;276710393840291841,1;269164192555220992,1;272600756400566273,1;279064149500256256,1;282710098600673282,1;280920111135748097,1;281236610220175360,1;275733222028111872,1;260164003307859970,2;276914656789032960,2;264891722117566464,1;265614983709216770,1;283797526430248962,1;263098808152498176,1;255391280593506305,1;260121871528378369,1;261274147500478464,1;271581557301579776,1;269940464587788288,1;269626143441813504,2;258995000451399680,2;271593376875438080,1;260920802545897473,1;283941923725643776,1;255357771329966080,1;278822348180828161,1;269571286123032576,2;278900991074635776,1;261797982519844864,2;259382554149396480,1;266397892481273856,1;273213544214974466,1;281539480924614656,1;264012102119849984,2;254557745599115264,1;271214857708261376,1;276945359098486784,1;284256995652022272,1;254794811842904064,1;283363432739254273,1;268373397082349569,2;281631713694724097,1;
1,500	4	277062254346772480,2;277074161984237569,2;277096458883313664,1;277074120020205569,1;
motor	33	258705593475411968,1;254101577294569472,1;269592349926121473,1;273088033853669377,1;267002006495952898,1;271990279668645888,1;255488218399662080,1;265985319768322048,2;276927935968071680,1;
raps	5	281053059122081792,1;281059656766459904,1;281193253708128256,1;281058637529612288,1;285807453696819200,1;
1000	2	265486822568779776,1;
association	0	
global	9	281794180043378689,1;284254227436548096,1;271594228285583360,1;271994130043924480,1;255415250290106368,1;
ceo	24	263462273979387904,1;255795891552784384,1;263349885179396096,1;263643698594717696,1;264421041798012928,1;255451132359499777,1;263291318564966400,1;279275320140517376,1;256115447177560064,1;255415250290106368,1;
rub�n	0	
accident	1	
automobile	1	
suv	7	269853839610499072,1;284550764704198656,1;
paraguay	0	
customers	1	
pive	1	255817186025824256,1;
workers	0	
compared	0	
apps	0	
spare	2	283299243115020288,1;253713868398931968,1;
dodge	7	275196749579182080,1;266514850669277186,1;
website	3	281329971249684480,1;253997378175135745,1;
espresso	6	256101182366433280,1;259006148928237568,1;259006148936626176,1;
brands	2	284254227436548096,1;268789302824165376,1;
supermini	1	
jobs	9	262211427648012288,1;277062254346772480,2;263349885179396096,1;277074161984237569,2;277096458883313664,1;278738306613788672,1;277243016283029504,1;260567712105897984,1;277074120020205569,1;
union	9	268119633331109888,1;263974419553202176,2;258965262827659265,1;268120879010050048,1;258876079341715456,1;268325686878564353,1;258262838580228096,4;256796228870889472,1;
abn	1	258939243311804416,1;
theft	0	
queries	0	
monster	4	278196293506060288,1;276073740792627200,1;275951022248181761,1;277323345584848898,1;
tc	6	272091557069463553,1;266579589734731776,1;
aptitud	2	271635546386866176,1;271670103278485504,1;
marketing	2	261536269211947008,1;
classic	10	269165751343132672,1;270514371178938370,1;260298481074335744,1;284173289927090176,1;
gallon	2	266707071410532353,1;
trips	1	258744160117477376,1;
miniature	1	272682272723984386,1;
wisin	3	263863855527116800,1;264103960879697920,1;263863470674542593,2;
